hailstone-sequence ; 10.443603515625000000 ; 7.320617675781250000 ; 0.000000000000000000 ; 1.001525878906250000 ;  323.365 
hailstone-sequence ; 8.715270996093750000 ; 6.020568847656250000 ; 0.000000000000000000 ; 0.833801269531250000 ;  266.688 
hailstone-sequence ; 10.345764160156250000 ; 7.241882324218750000 ; 0.000000000000000000 ; 0.989990234375000000 ;  318.593 
hailstone-sequence ; 10.869689941406250000 ; 7.643432617187500000 ; 0.000000000000000000 ; 1.040771484375000000 ;  334.54 
hailstone-sequence ; 10.527221679687500000 ; 7.372436523437500000 ; 0.000000000000000000 ; 1.004638671875000000 ;  323.58 
hailstone-sequence ; 9.228149414062500000 ; 6.412170410156250000 ; 0.000000000000000000 ; 0.876586914062500000 ;  280.503 
hailstone-sequence ; 10.229492187500000000 ; 7.155700683593750000 ; 0.000000000000000000 ; 0.971984863281250000 ;  313.51 
hailstone-sequence ; 9.427612304687500000 ; 6.549377441406250000 ; 0.000000000000000000 ; 0.898376464843750000 ;  288.209 
hailstone-sequence ; 10.501831054687500000 ; 7.358398437500000000 ; 0.001220703125000000 ; 1.001953125000000000 ;  321.899 
hailstone-sequence ; 10.294555664062500000 ; 7.204956054687500000 ; 0.000000000000000000 ; 0.981384277343750000 ;  315.82 
